id,epoch,val_loss,val_acc,loss,acc
0x3e9c6099c8faeb67,6,0.6824,0.7349,0.8561,0.647
0x3e9c6099c8faeb67,7,0.6442,0.7409,0.7922,0.6893
0x3e9c6099c8faeb67,8,0.6137,0.7391,0.7221,0.708
0x3e9c6099c8faeb67,9,0.6157,0.7428,0.7246,0.7115
0x3e9c6099c8faeb67,10,0.5943,0.7502,0.7048,0.7173
0x71603044d74eab39,1,0.884,0.7004,4.2267,0.6598
0x71603044d74eab39,2,0.6905,0.7466,0.7942,0.7109
0x71603044d74eab39,3,0.6322,0.7689,0.6907,0.7442
0x71603044d74eab39,4,0.5737,0.8094,0.6375,0.7669
0x71603044d74eab39,5,0.5261,0.8216,0.6002,0.787
0x71603044d74eab39,6,0.5499,0.7988,0.5744,0.7961
0x71603044d74eab39,7,0.514,0.8359,0.5794,0.7994
0x71603044d74eab39,8,0.5285,0.8271,0.559,0.8068
0x71603044d74eab39,9,0.5033,0.8344,0.5396,0.8106
0x71603044d74eab39,10,0.4825,0.8396,0.5411,0.8134
0x7edd93243220a025,1,0.6215,0.7722,2.4086,0.6142
0x7edd93243220a025,2,0.5359,0.8081,0.7205,0.743
0x7edd93243220a025,3,0.4974,0.8291,0.628,0.7782
0x7edd93243220a025,4,0.4946,0.8155,0.5843,0.7925
0x7edd93243220a025,5,0.4533,0.842,0.5612,0.8006
0x7edd93243220a025,6,0.4319,0.8481,0.5497,0.8057
0x7edd93243220a025,7,0.4425,0.8487,0.5549,0.8054
0x7edd93243220a025,8,0.427,0.846,0.5526,0.8049
0x7edd93243220a025,9,0.4751,0.8365,0.5507,0.8068
0x7edd93243220a025,10,0.4545,0.8508,0.553,0.8078
0x5005c7fb7f1ad46,1,0.5937,0.7656,1.9876,0.67
0x5005c7fb7f1ad46,2,0.548,0.8098,0.6527,0.7631
0x5005c7fb7f1ad46,3,0.4796,0.8229,0.6,0.7836
0x5005c7fb7f1ad46,4,0.5273,0.7772,0.5511,0.7984
0x5005c7fb7f1ad46,5,0.4328,0.8449,0.5313,0.8067
0x5005c7fb7f1ad46,6,0.4271,0.8466,0.5109,0.816
0x5005c7fb7f1ad46,7,0.4238,0.8571,0.5034,0.8196
0x5005c7fb7f1ad46,8,0.4581,0.8397,0.4961,0.8219
0x5005c7fb7f1ad46,9,0.4188,0.8615,0.5027,0.8215
0x5005c7fb7f1ad46,10,0.4404,0.8561,0.4931,0.8246
0x14862d75120a76a9,1,0.7303,0.707,1.9704,0.5963
0x14862d75120a76a9,2,0.6703,0.7202,0.8433,0.6762
0x14862d75120a76a9,3,0.5996,0.7656,0.7546,0.7169
0x14862d75120a76a9,4,0.5394,0.7938,0.6977,0.7338
0x14862d75120a76a9,5,0.5308,0.7959,0.6798,0.7426
0x14862d75120a76a9,6,0.5408,0.7906,0.6443,0.7565
0x14862d75120a76a9,7,0.5179,0.8064,0.6643,0.7519
0x14862d75120a76a9,8,0.5175,0.8085,0.6393,0.7595
0x14862d75120a76a9,9,0.5414,0.7931,0.6637,0.7544
0x14862d75120a76a9,10,0.5227,0.8016,0.6572,0.7572
0x20243d451f78849b,1,0.7096,0.7088,1.6546,0.6197
0x20243d451f78849b,2,0.6519,0.731,0.7761,0.6903
0x20243d451f78849b,3,0.6835,0.7165,0.7315,0.7044
0x20243d451f78849b,4,0.6069,0.742,0.6977,0.7174
0x20243d451f78849b,5,0.5739,0.7814,0.6998,0.7201
0x20243d451f78849b,6,0.6228,0.7339,0.6571,0.7408
0x20243d451f78849b,7,0.6265,0.7356,0.6555,0.7292
0x20243d451f78849b,8,0.5525,0.7966,0.6948,0.7411
0x20243d451f78849b,9,0.5256,0.8044,0.6336,0.7666
0x20243d451f78849b,10,0.5209,0.8106,0.6395,0.7639
0x7ba744d8b9382d2,1,0.8193,0.7275,5.9951,0.6672
0x7ba744d8b9382d2,2,0.6476,0.7651,0.794,0.7189
0x7ba744d8b9382d2,3,0.633,0.7747,0.6838,0.7564
