id,epoch,val_loss,val_acc,loss,acc
0x1733b8eb3bc23572,5,0.5181,0.8096,0.542,0.8013
0x1733b8eb3bc23572,6,0.5113,0.8139,0.5371,0.8018
0x1733b8eb3bc23572,7,0.5067,0.8155,0.5302,0.803
0x1733b8eb3bc23572,8,0.5071,0.815,0.5246,0.8066
0x1733b8eb3bc23572,9,0.5023,0.8179,0.521,0.8063
0x1733b8eb3bc23572,10,0.5001,0.8159,0.5172,0.8098
0x68ce3b9daab375e2,1,0.6102,0.783,1.0448,0.6428
0x68ce3b9daab375e2,2,0.5496,0.801,0.6693,0.7575
0x68ce3b9daab375e2,3,0.5269,0.8066,0.6154,0.7773
0x68ce3b9daab375e2,4,0.5115,0.8131,0.5881,0.7876
0x68ce3b9daab375e2,5,0.5066,0.8173,0.5698,0.7934
0x68ce3b9daab375e2,6,0.5003,0.8126,0.5589,0.7983
0x68ce3b9daab375e2,7,0.4932,0.8209,0.5476,0.8028
0x68ce3b9daab375e2,8,0.489,0.8208,0.5409,0.8041
0x68ce3b9daab375e2,9,0.4871,0.8246,0.5382,0.8044
0x68ce3b9daab375e2,10,0.4825,0.8218,0.5294,0.8088
0x11518ed73eef963b,1,0.6177,0.791,0.8706,0.7308
0x11518ed73eef963b,2,0.5613,0.8018,0.6074,0.7862
0x11518ed73eef963b,3,0.5329,0.8074,0.5631,0.7976
0x11518ed73eef963b,4,0.5194,0.8114,0.5415,0.8031
0x11518ed73eef963b,5,0.5077,0.8148,0.5288,0.8056
0x11518ed73eef963b,6,0.5039,0.8147,0.5195,0.8069
0x11518ed73eef963b,7,0.4971,0.8174,0.5109,0.8113
0x11518ed73eef963b,8,0.4913,0.8178,0.5072,0.8118
0x11518ed73eef963b,9,0.489,0.8209,0.5016,0.8142
0x11518ed73eef963b,10,0.4842,0.8221,0.497,0.8152
0x1fad2ba96020c5ae,1,0.5543,0.7986,0.7584,0.7312
0x1fad2ba96020c5ae,2,0.5316,0.8044,0.6018,0.7801
0x1fad2ba96020c5ae,3,0.525,0.8046,0.577,0.7892
0x1fad2ba96020c5ae,4,0.5131,0.8105,0.5581,0.7931
0x1fad2ba96020c5ae,5,0.5078,0.8151,0.5514,0.7958
0x1fad2ba96020c5ae,6,0.4994,0.8149,0.5473,0.7991
0x1fad2ba96020c5ae,7,0.5049,0.8121,0.5397,0.7999
0x1fad2ba96020c5ae,8,0.5022,0.8153,0.5373,0.801
0x1fad2ba96020c5ae,9,0.4982,0.8161,0.5329,0.804
0x1fad2ba96020c5ae,10,0.5013,0.8137,0.5312,0.8034
0x774ae2895c7a0da1,1,0.5129,0.8124,0.6381,0.7732
0x774ae2895c7a0da1,2,0.4933,0.8179,0.5222,0.8054
0x774ae2895c7a0da1,3,0.4788,0.8223,0.502,0.8129
0x774ae2895c7a0da1,4,0.4795,0.8191,0.4901,0.8175
0x774ae2895c7a0da1,5,0.4687,0.8251,0.4833,0.8194
0x774ae2895c7a0da1,6,0.474,0.8242,0.4759,0.8216
0x774ae2895c7a0da1,7,0.4645,0.8279,0.471,0.824
0x774ae2895c7a0da1,8,0.465,0.8306,0.4668,0.8235
0x774ae2895c7a0da1,9,0.4611,0.832,0.4658,0.8257
0x774ae2895c7a0da1,10,0.4576,0.832,0.4624,0.8262
0x20cacf6f633ed43d,1,0.5549,0.7999,0.8011,0.7197
0x20cacf6f633ed43d,2,0.522,0.8099,0.6165,0.7761
0x20cacf6f633ed43d,3,0.5081,0.8143,0.5854,0.7881
0x20cacf6f633ed43d,4,0.5056,0.8146,0.5713,0.7921
0x20cacf6f633ed43d,5,0.4956,0.8203,0.5606,0.7969
0x20cacf6f633ed43d,6,0.4928,0.8191,0.5544,0.7981
0x20cacf6f633ed43d,7,0.4918,0.8186,0.5486,0.8024
0x20cacf6f633ed43d,8,0.4924,0.8178,0.5455,0.8026
0x20cacf6f633ed43d,9,0.486,0.8219,0.5433,0.8028
0x20cacf6f633ed43d,10,0.4859,0.8238,0.5385,0.8048
0x4053994b6cca14c8,1,0.7122,0.7559,1.2712,0.5605
0x4053994b6cca14c8,2,0.622,0.773,0.8079,0.7062
0x4053994b6cca14c8,3,0.5925,0.7827,0.7382,0.7299
0x4053994b6cca14c8,4,0.5728,0.794,0.7026,0.742
0x4053994b6cca14c8,5,0.5622,0.7955,0.681,0.7498
0x4053994b6cca14c8,6,0.5532,0.8006,0.6666,0.7576
0x4053994b6cca14c8,7,0.5452,0.8043,0.6533,0.7601
0x4053994b6cca14c8,8,0.5437,0.8064,0.6437,0.7644
0x4053994b6cca14c8,9,0.535,0.8085,0.6353,0.7689
0x4053994b6cca14c8,10,0.5343,0.8078,0.6361,0.7653
0x562ddb5774b9c2df,1,0.5413,0.8038,0.7879,0.7199
0x562ddb5774b9c2df,2,0.5161,0.8069,0.5885,0.7846
0x562ddb5774b9c2df,3,0.5049,0.8136,0.56,0.7957
0x562ddb5774b9c2df,4,0.4947,0.8144,0.5447,0.8014
0x562ddb5774b9c2df,5,0.4912,0.8179,0.5358,0.8044
0x562ddb5774b9c2df,6,0.4823,0.8219,0.5284,0.8063
0x562ddb5774b9c2df,7,0.4809,0.8202,0.524,0.8082
0x562ddb5774b9c2df,8,0.4812,0.8206,0.52,0.8099
0x562ddb5774b9c2df,9,0.4769,0.8209,0.5126,0.8117
0x562ddb5774b9c2df,10,0.4761,0.8221,0.5112,0.8136
0x3a1f5c0f95373530,1,0.6212,0.7806,1.0208,0.6381
0x3a1f5c0f95373530,2,0.5839,0.7939,0.7396,0.7323
0x3a1f5c0f95373530,3,0.5629,0.7977,0.6873,0.7509
0x3a1f5c0f95373530,4,0.5546,0.799,0.6595,0.7619
0x3a1f5c0f95373530,5,0.5474,0.7994,0.6411,0.7669
0x3a1f5c0f95373530,6,0.5497,0.7984,0.6334,0.7704
0x3a1f5c0f95373530,7,0.5426,0.8022,0.6232,0.777
0x3a1f5c0f95373530,8,0.5329,0.8046,0.6203,0.7778
0x3a1f5c0f95373530,9,0.5314,0.8026,0.6108,0.7798
0x3a1f5c0f95373530,10,0.5261,0.8074,0.6045,0.7808
0x73a897bacb6ddd23,1,0.6111,0.7939,0.8254,0.7337
0x73a897bacb6ddd23,2,0.5673,0.8031,0.6096,0.7856
0x73a897bacb6ddd23,3,0.5496,0.8069,0.5784,0.7916
0x73a897bacb6ddd23,4,0.543,0.8027,0.5651,0.796
0x73a897bacb6ddd23,5,0.5316,0.8101,0.5546,0.7973
