round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neuron,last_activation,last_neuron,losses,optimizer,shapes
10,0.6004569891861506,0.7662857174873352,0.6905313890320914,0.7229107,elu,64,0.1,10,200,1,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.6666437342507499,0.729285717010498,0.8844736705848149,0.63769644,elu,32,0.3,10,200,1,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.5388788297516959,0.8066428303718567,0.6984013725481928,0.77530354,elu,16,0.1,10,100,3,300,softmax,10,categorical_crossentropy,Adam,brick
10,0.9695709770066397,0.6044999957084656,1.172464641894613,0.5911964,elu,16,0.1,10,300,0,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.6165398704665048,0.8017857074737549,0.7030702196700233,0.7510357,elu,32,0.2,10,200,0,200,softmax,10,categorical_crossentropy,Adam,brick
10,0.8194565598624093,0.6431428790092468,0.9815919053213937,0.5973393,relu,64,0.3,10,100,3,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.8445109854425703,0.7145714163780212,1.0116606812477111,0.6440536,elu,32,0.2,10,300,2,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.5612917042800358,0.7803571224212646,0.6461181745188577,0.7509643,elu,32,0.1,10,100,1,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.5267881258470671,0.7977856993675232,0.5820864258951375,0.7871786,elu,16,0.1,10,300,2,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.530934609413147,0.7800714373588562,0.5559831960201264,0.7615357,relu,64,0.1,10,100,3,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.6434709444046021,0.7343571186065674,0.8884737497057233,0.66483927,elu,64,0.2,10,100,1,300,softmax,10,categorical_crossentropy,Nadam,brick
