id,epoch,val_loss,val_acc,loss,acc
0x956ab3aca767641,9,0.4801,0.8186,0.5059,0.8142
0x956ab3aca767641,10,0.475,0.8232,0.5035,0.8164
0x2e9ab009a00023c,1,0.5652,0.7938,0.7461,0.735
0x2e9ab009a00023c,2,0.5399,0.8007,0.606,0.7795
0x2e9ab009a00023c,3,0.5325,0.7994,0.5832,0.7857
0x2e9ab009a00023c,4,0.5176,0.8064,0.5702,0.7917
0x2e9ab009a00023c,5,0.5156,0.8059,0.5626,0.7928
0x2e9ab009a00023c,6,0.5127,0.8068,0.5554,0.795
0x2e9ab009a00023c,7,0.5101,0.8056,0.5539,0.7959
0x2e9ab009a00023c,8,0.505,0.8121,0.5468,0.7987
0x2e9ab009a00023c,9,0.5047,0.8074,0.546,0.7983
0x2e9ab009a00023c,10,0.5029,0.812,0.5428,0.8014
0x305b297f3b41f02d,1,0.5489,0.794,0.683,0.7537
0x305b297f3b41f02d,2,0.539,0.8026,0.5935,0.7841
0x305b297f3b41f02d,3,0.5158,0.8099,0.5726,0.7893
0x305b297f3b41f02d,4,0.5194,0.8089,0.5651,0.7914
0x305b297f3b41f02d,5,0.513,0.8085,0.5572,0.7955
0x305b297f3b41f02d,6,0.5383,0.7985,0.5514,0.798
0x305b297f3b41f02d,7,0.5078,0.8066,0.5503,0.8002
0x305b297f3b41f02d,8,0.503,0.8132,0.5449,0.7998
0x305b297f3b41f02d,9,0.5159,0.8025,0.5422,0.802
0x305b297f3b41f02d,10,0.5046,0.8082,0.5405,0.8021
0x3d138575a9e0ccc6,1,0.5526,0.7951,0.801,0.7202
0x3d138575a9e0ccc6,2,0.517,0.8041,0.6022,0.7787
0x3d138575a9e0ccc6,3,0.5122,0.8104,0.577,0.788
0x3d138575a9e0ccc6,4,0.5,0.8096,0.5597,0.7945
0x3d138575a9e0ccc6,5,0.4962,0.8111,0.5548,0.7963
0x3d138575a9e0ccc6,6,0.4915,0.8154,0.5451,0.8003
0x3d138575a9e0ccc6,7,0.4895,0.8158,0.5424,0.8014
0x3d138575a9e0ccc6,8,0.4899,0.8199,0.5378,0.8047
0x3d138575a9e0ccc6,9,0.4844,0.8169,0.5354,0.805
0x3d138575a9e0ccc6,10,0.4867,0.8139,0.5326,0.8064
0x4f6e3f55f28f2335,1,0.5531,0.7956,0.7312,0.7388
0x4f6e3f55f28f2335,2,0.5325,0.8011,0.6025,0.7794
0x4f6e3f55f28f2335,3,0.52,0.805,0.5821,0.7898
0x4f6e3f55f28f2335,4,0.5236,0.8024,0.5685,0.7925
0x4f6e3f55f28f2335,5,0.5153,0.8025,0.5639,0.7946
0x4f6e3f55f28f2335,6,0.5081,0.8078,0.5569,0.7972
0x4f6e3f55f28f2335,7,0.5064,0.8081,0.5521,0.7989
0x4f6e3f55f28f2335,8,0.5125,0.803,0.5471,0.8005
0x4f6e3f55f28f2335,9,0.4967,0.8129,0.5437,0.8
0x4f6e3f55f28f2335,10,0.4968,0.8146,0.5452,0.8007
0x7f4cd527d187ff9b,1,0.6204,0.7817,0.836,0.735
0x7f4cd527d187ff9b,2,0.5717,0.7954,0.6091,0.7839
0x7f4cd527d187ff9b,3,0.5516,0.8028,0.5762,0.7929
0x7f4cd527d187ff9b,4,0.5389,0.8059,0.5636,0.7967
0x7f4cd527d187ff9b,5,0.5374,0.8048,0.5523,0.7992
0x7f4cd527d187ff9b,6,0.5267,0.8072,0.5454,0.8011
0x7f4cd527d187ff9b,7,0.5203,0.8105,0.5399,0.8026
0x7f4cd527d187ff9b,8,0.5187,0.81,0.5357,0.8035
0x7f4cd527d187ff9b,9,0.5175,0.8126,0.5319,0.8041
0x7f4cd527d187ff9b,10,0.5128,0.8121,0.5302,0.8048
0x285c430e79862360,1,0.5944,0.7899,0.7361,0.7562
0x285c430e79862360,2,0.5521,0.7996,0.5771,0.7929
0x285c430e79862360,3,0.5381,0.8056,0.5533,0.7982
0x285c430e79862360,4,0.5242,0.8099,0.5416,0.8014
0x285c430e79862360,5,0.5173,0.8119,0.5337,0.8023
0x285c430e79862360,6,0.5164,0.8094,0.5271,0.8051
0x285c430e79862360,7,0.5108,0.8137,0.5219,0.8072
0x285c430e79862360,8,0.5088,0.8122,0.5177,0.8081
0x285c430e79862360,9,0.5032,0.8145,0.5139,0.8084
0x285c430e79862360,10,0.5035,0.8143,0.5122,0.8099
0x48ce157dbb3b51e5,1,0.5848,0.7938,0.7627,0.7453
0x48ce157dbb3b51e5,2,0.5537,0.7984,0.5822,0.7899
0x48ce157dbb3b51e5,3,0.5352,0.8049,0.5593,0.7959
0x48ce157dbb3b51e5,4,0.5313,0.806,0.5463,0.7999
0x48ce157dbb3b51e5,5,0.5219,0.8099,0.5409,0.8011
0x48ce157dbb3b51e5,6,0.5157,0.8113,0.5352,0.8017
0x48ce157dbb3b51e5,7,0.5143,0.8129,0.5309,0.8031
0x48ce157dbb3b51e5,8,0.5108,0.8128,0.5279,0.8051
0x48ce157dbb3b51e5,9,0.5109,0.8114,0.5252,0.8064
0x48ce157dbb3b51e5,10,0.5053,0.8146,0.5231,0.8065
0x63dedbb6cbde6ead,1,0.574,0.7917,0.7698,0.7296
0x63dedbb6cbde6ead,2,0.5569,0.7942,0.6173,0.7772
0x63dedbb6cbde6ead,3,0.5398,0.8029,0.5935,0.7835
0x63dedbb6cbde6ead,4,0.5307,0.7991,0.579,0.7869
0x63dedbb6cbde6ead,5,0.5187,0.8032,0.5695,0.7911
0x63dedbb6cbde6ead,6,0.5198,0.8024,0.5615,0.7923
0x63dedbb6cbde6ead,7,0.513,0.806,0.5593,0.7938
0x63dedbb6cbde6ead,8,0.5126,0.8062,0.5544,0.7958
0x63dedbb6cbde6ead,9,0.5099,0.8069,0.5486,0.7971
0x63dedbb6cbde6ead,10,0.5096,0.8046,0.5491,0.7969
0x6803878760b27f49,1,0.5441,0.795,0.7678,0.729
0x6803878760b27f49,2,0.5181,0.8064,0.5911,0.7833
0x6803878760b27f49,3,0.5043,0.8111,0.5673,0.7933
0x6803878760b27f49,4,0.4967,0.8126,0.5527,0.7999
0x6803878760b27f49,5,0.4973,0.8147,0.5432,0.8026
0x6803878760b27f49,6,0.4945,0.814,0.5363,0.8057
0x6803878760b27f49,7,0.4854,0.8151,0.5314,0.8063
0x6803878760b27f49,8,0.4843,0.8173,0.5294,0.8067
0x6803878760b27f49,9,0.4819,0.8168,0.5277,0.807
0x6803878760b27f49,10,0.4815,0.8225,0.5224,0.81
0x3b5efac8901f81a6,1,0.6064,0.7745,1.0926,0.6105
0x3b5efac8901f81a6,2,0.5692,0.7843,0.7014,0.7482
0x3b5efac8901f81a6,3,0.5433,0.7977,0.6535,0.7656
0x3b5efac8901f81a6,4,0.531,0.8031,0.632,0.7743
0x3b5efac8901f81a6,5,0.5278,0.8031,0.6134,0.7815
0x3b5efac8901f81a6,6,0.518,0.8083,0.6003,0.7866
0x3b5efac8901f81a6,7,0.5182,0.8095,0.5949,0.7883
0x3b5efac8901f81a6,8,0.5111,0.8093,0.5824,0.7913
0x3b5efac8901f81a6,9,0.5119,0.8088,0.5785,0.7923
0x3b5efac8901f81a6,10,0.5074,0.8094,0.5747,0.795
0x799e8d1b318e1b44,1,0.7068,0.7644,1.0051,0.7058
0x799e8d1b318e1b44,2,0.6245,0.7831,0.6679,0.7694
0x799e8d1b318e1b44,3,0.5926,0.7918,0.6143,0.7836
0x799e8d1b318e1b44,4,0.5716,0.797,0.5902,0.791
0x799e8d1b318e1b44,5,0.56,0.7992,0.575,0.7942
0x799e8d1b318e1b44,6,0.5518,0.8031,0.5656,0.7963
0x799e8d1b318e1b44,7,0.542,0.8051,0.5551,0.7984
0x799e8d1b318e1b44,8,0.54,0.8019,0.5505,0.7995
0x799e8d1b318e1b44,9,0.5333,0.8047,0.5457,0.8009
0x799e8d1b318e1b44,10,0.5288,0.8059,0.5397,0.8016
0xc4aa1820c1fa8b3,1,0.5583,0.7986,0.8431,0.6966
0xc4aa1820c1fa8b3,2,0.5288,0.8062,0.6192,0.7797
0xc4aa1820c1fa8b3,3,0.5069,0.8119,0.5878,0.7918
0xc4aa1820c1fa8b3,4,0.5055,0.8089,0.5707,0.7972
0xc4aa1820c1fa8b3,5,0.4949,0.8159,0.5599,0.8023
0xc4aa1820c1fa8b3,6,0.4934,0.8158,0.5523,0.8053
0xc4aa1820c1fa8b3,7,0.4919,0.8159,0.543,0.8066
0xc4aa1820c1fa8b3,8,0.4926,0.8166,0.5376,0.8091
0xc4aa1820c1fa8b3,9,0.4843,0.8208,0.5365,0.8093
0xc4aa1820c1fa8b3,10,0.4854,0.8208,0.5299,0.8107
0x1f6bbcdde738b592,1,0.5401,0.7998,0.7426,0.7346
0x1f6bbcdde738b592,2,0.5236,0.8011,0.593,0.7816
0x1f6bbcdde738b592,3,0.5118,0.8062,0.5742,0.7901
0x1f6bbcdde738b592,4,0.5066,0.8126,0.5623,0.7937
0x1f6bbcdde738b592,5,0.5017,0.8147,0.557,0.7967
0x1f6bbcdde738b592,6,0.4979,0.8171,0.5469,0.7998
0x1f6bbcdde738b592,7,0.49,0.8149,0.5434,0.801
0x1f6bbcdde738b592,8,0.4958,0.8153,0.5401,0.8026
0x1f6bbcdde738b592,9,0.4916,0.8131,0.5397,0.8021
0x1f6bbcdde738b592,10,0.488,0.8164,0.5365,0.8036
0x77827e558e318989,1,0.5707,0.7924,0.7563,0.7361
0x77827e558e318989,2,0.5471,0.796,0.6033,0.7797
0x77827e558e318989,3,0.5285,0.8029,0.5799,0.7856
0x77827e558e318989,4,0.5297,0.8009,0.5672,0.7906
0x77827e558e318989,5,0.52,0.8047,0.5581,0.7933
0x77827e558e318989,6,0.5097,0.8066,0.5504,0.7934
0x77827e558e318989,7,0.5028,0.8093,0.5431,0.7983
0x77827e558e318989,8,0.5068,0.8057,0.5408,0.8008
0x77827e558e318989,9,0.5023,0.8097,0.5372,0.8006
0x77827e558e318989,10,0.4979,0.8156,0.5319,0.8025
0x233183b309b720ea,1,0.6275,0.7773,0.9151,0.6988
0x233183b309b720ea,2,0.5781,0.7934,0.6391,0.7708
0x233183b309b720ea,3,0.5567,0.7986,0.6001,0.7812
0x233183b309b720ea,4,0.5443,0.8021,0.5828,0.7867
0x233183b309b720ea,5,0.5362,0.8035,0.5718,0.7917
0x233183b309b720ea,6,0.5307,0.8057,0.5617,0.7935
0x233183b309b720ea,7,0.5258,0.8047,0.5575,0.7952
0x233183b309b720ea,8,0.521,0.8071,0.5519,0.797
0x233183b309b720ea,9,0.5191,0.8081,0.5486,0.7978
0x233183b309b720ea,10,0.5147,0.8113,0.5463,0.7972
0x279e66613fda5134,1,0.6072,0.7869,0.8237,0.73
0x279e66613fda5134,2,0.566,0.7963,0.6132,0.78
0x279e66613fda5134,3,0.5532,0.7998,0.5844,0.7887
0x279e66613fda5134,4,0.5401,0.806,0.5711,0.7926
0x279e66613fda5134,5,0.5352,0.805,0.5638,0.7963
0x279e66613fda5134,6,0.5323,0.8049,0.5552,0.7992
0x279e66613fda5134,7,0.5236,0.81,0.552,0.7988
0x279e66613fda5134,8,0.5206,0.8091,0.5472,0.7994
0x279e66613fda5134,9,0.523,0.8079,0.5451,0.8018
0x279e66613fda5134,10,0.5199,0.8091,0.5437,0.8014
0x6b6ec0e56a4898ea,1,0.5648,0.7935,0.7554,0.7351
0x6b6ec0e56a4898ea,2,0.5417,0.8013,0.6199,0.7764
0x6b6ec0e56a4898ea,3,0.5322,0.7993,0.596,0.7837
0x6b6ec0e56a4898ea,4,0.5268,0.8039,0.5811,0.786
0x6b6ec0e56a4898ea,5,0.5228,0.7998,0.5735,0.7906
0x6b6ec0e56a4898ea,6,0.5212,0.8006,0.5661,0.7919
0x6b6ec0e56a4898ea,7,0.5136,0.8054,0.5592,0.7934
0x6b6ec0e56a4898ea,8,0.5114,0.8039,0.5581,0.7957
0x6b6ec0e56a4898ea,9,0.5071,0.8074,0.5528,0.7963
0x6b6ec0e56a4898ea,10,0.5092,0.8066,0.5517,0.7968
0x7a11a5270eb53713,1,0.5837,0.7927,0.7845,0.7421
0x7a11a5270eb53713,2,0.5369,0.8018,0.5782,0.7898
0x7a11a5270eb53713,3,0.5189,0.8064,0.5431,0.7993
0x7a11a5270eb53713,4,0.5079,0.8134,0.5288,0.8022
0x7a11a5270eb53713,5,0.4998,0.8139,0.5188,0.8067
0x7a11a5270eb53713,6,0.4934,0.8173,0.5108,0.808
0x7a11a5270eb53713,7,0.4955,0.8146,0.5061,0.8114
0x7a11a5270eb53713,8,0.4925,0.8152,0.5015,0.8125
0x7a11a5270eb53713,9,0.4869,0.818,0.4984,0.8134
0x7a11a5270eb53713,10,0.4854,0.8182,0.4948,0.8142
0x4f51867849d47792,1,0.5498,0.7961,0.706,0.7588
0x4f51867849d47792,2,0.5195,0.8044,0.5482,0.7961
0x4f51867849d47792,3,0.5035,0.8129,0.5242,0.8032
0x4f51867849d47792,4,0.499,0.8152,0.5122,0.8089
0x4f51867849d47792,5,0.4937,0.8167,0.504,0.8119
0x4f51867849d47792,6,0.4863,0.818,0.4993,0.8139
0x4f51867849d47792,7,0.4857,0.8184,0.4945,0.8143
0x4f51867849d47792,8,0.4802,0.8219,0.4897,0.8168
0x4f51867849d47792,9,0.4778,0.8222,0.4878,0.8177
0x4f51867849d47792,10,0.478,0.8209,0.4868,0.8179
0x3195313fafe23223,1,0.5743,0.7929,0.887,0.6945
0x3195313fafe23223,2,0.5375,0.8012,0.6337,0.7713
0x3195313fafe23223,3,0.5181,0.8047,0.5961,0.7841
0x3195313fafe23223,4,0.5104,0.8077,0.5775,0.7898
0x3195313fafe23223,5,0.5,0.8135,0.5659,0.7951
0x3195313fafe23223,6,0.4964,0.8142,0.5564,0.7976
0x3195313fafe23223,7,0.4925,0.8161,0.553,0.8016
0x3195313fafe23223,8,0.4939,0.8129,0.5454,0.8024
0x3195313fafe23223,9,0.4886,0.8146,0.5422,0.8052
0x3195313fafe23223,10,0.4877,0.815,0.5374,0.8048
0x3ea48261b2fc488c,1,0.5665,0.7891,0.711,0.7466
0x3ea48261b2fc488c,2,0.5312,0.8006,0.5977,0.7815
0x3ea48261b2fc488c,3,0.5298,0.8038,0.5772,0.7867
0x3ea48261b2fc488c,4,0.5165,0.8021,0.563,0.7927
0x3ea48261b2fc488c,5,0.5159,0.8051,0.5573,0.7948
0x3ea48261b2fc488c,6,0.5165,0.8049,0.5499,0.7975
0x3ea48261b2fc488c,7,0.5043,0.8119,0.549,0.7977
0x3ea48261b2fc488c,8,0.5065,0.8075,0.5438,0.7992
0x3ea48261b2fc488c,9,0.4984,0.8162,0.5387,0.8004
0x3ea48261b2fc488c,10,0.4987,0.8111,0.5381,0.8009
0x56134ae7e747a830,1,0.545,0.7951,0.7013,0.7465
0x56134ae7e747a830,2,0.5108,0.8087,0.5552,0.7924
0x56134ae7e747a830,3,0.4995,0.8115,0.5344,0.8011
0x56134ae7e747a830,4,0.4907,0.8163,0.5181,0.807
0x56134ae7e747a830,5,0.4835,0.8213,0.5084,0.811
0x56134ae7e747a830,6,0.4809,0.8174,0.5044,0.8121
0x56134ae7e747a830,7,0.4804,0.8219,0.4938,0.8159
0x56134ae7e747a830,8,0.4728,0.8224,0.4917,0.8179
0x56134ae7e747a830,9,0.474,0.8257,0.4862,0.8192
0x56134ae7e747a830,10,0.4698,0.8256,0.4856,0.8192
0x3c0ba9a19c7a0b5f,1,0.5496,0.7974,0.8067,0.7115
0x3c0ba9a19c7a0b5f,2,0.5191,0.809,0.6133,0.7802
0x3c0ba9a19c7a0b5f,3,0.5089,0.8118,0.5909,0.7904
0x3c0ba9a19c7a0b5f,4,0.5062,0.8111,0.5767,0.7945
0x3c0ba9a19c7a0b5f,5,0.5041,0.8108,0.5676,0.7986
0x3c0ba9a19c7a0b5f,6,0.5003,0.8134,0.5639,0.8001
0x3c0ba9a19c7a0b5f,7,0.4983,0.8159,0.5572,0.8021
0x3c0ba9a19c7a0b5f,8,0.4981,0.8116,0.5547,0.8024
0x3c0ba9a19c7a0b5f,9,0.4979,0.8161,0.553,0.8036
0x3c0ba9a19c7a0b5f,10,0.4959,0.8116,0.55,0.8041
